DATETIME,SKT_DATE,SKT_TIME,SO2,NO,NO2,NOX,CO,OX,NMHC,CH4,THC,SPM,SP,WD,WS,TEMP,HUM,PM2_5
2024-06-02 06:00:00,2024-06-02,06:00,0.0,0.0,0.004,0.004,,0.04,0.07,2.01,2.08,0.012,,WNW,0.6,17.4,92.0,6.0
2024-06-02 07:00:00,2024-06-02,07:00,0.0,0.0,0.005,0.005,,0.037,0.09,2.02,2.11,0.01,,N,0.8,17.5,87.0,8.0
2024-06-02 08:00:00,2024-06-02,08:00,0.0,0.001,0.005,0.006,,0.039,0.1,2.02,2.12,0.009,,NNE,0.8,18.5,78.0,6.0
2024-06-02 09:00:00,2024-06-02,09:00,0.0,0.001,0.005,0.006,,0.043,0.09,2.02,2.11,0.008,,NE,0.9,19.9,72.0,8.0
2024-06-02 10:00:00,2024-06-02,10:00,0.001,0.001,0.007,0.008,,0.045,0.1,2.02,2.12,0.008,,S,2.4,20.8,63.0,8.0
2024-06-02 11:00:00,2024-06-02,11:00,0.003,0.002,0.012,0.014,,0.051,0.12,2.05,2.17,0.013,,S,1.4,22.6,60.0,14.0
2024-06-02 12:00:00,2024-06-02,12:00,0.002,0.001,0.009,0.01,,0.055,0.13,2.02,2.15,0.012,,S,2.5,22.7,56.0,10.0
2024-06-02 13:00:00,2024-06-02,13:00,0.001,0.0,0.004,0.004,,0.054,0.06,2.01,2.07,0.01,,SSE,3.0,22.3,60.0,5.0
2024-06-02 14:00:00,2024-06-02,14:00,0.001,0.0,0.006,0.006,,0.057,0.08,2.03,2.11,0.014,,SSW,2.7,21.7,71.0,10.0
2024-06-02 15:00:00,2024-06-02,15:00,0.001,0.0,0.008,0.008,,0.056,0.1,2.02,2.12,0.014,,WNW,1.7,20.9,77.0,11.0
2024-06-02 16:00:00,2024-06-02,16:00,0.001,0.0,0.004,0.004,,0.054,0.09,1.99,2.08,0.012,,NW,1.3,20.4,76.0,9.0
2024-06-02 17:00:00,2024-06-02,17:00,0.0,0.0,0.005,0.005,,0.052,0.08,1.99,2.07,0.012,,SE,1.7,17.9,90.0,7.0
2024-06-02 18:00:00,2024-06-02,18:00,0.0,0.0,0.004,0.004,,0.053,0.09,1.99,2.08,0.006,,NNE,1.9,17.7,91.0,3.0
2024-06-02 19:00:00,2024-06-02,19:00,0.0,0.0,0.006,0.006,,0.05,0.11,2.0,2.11,0.008,,NNE,2.3,17.8,92.0,6.0
2024-06-02 20:00:00,2024-06-02,20:00,0.0,0.0,0.009,0.009,,0.046,0.14,2.03,2.17,0.009,,NE,1.1,18.4,92.0,9.0
2024-06-02 21:00:00,2024-06-02,21:00,0.0,0.0,0.013,0.013,,0.039,0.17,2.07,2.24,0.009,,NNE,2.3,18.3,89.0,8.0
2024-06-02 22:00:00,2024-06-02,22:00,0.0,0.0,0.011,0.011,,0.041,0.14,2.07,2.21,0.008,,NNE,1.8,18.4,91.0,9.0
2024-06-02 23:00:00,2024-06-02,23:00,0.0,0.0,0.008,0.008,,0.043,0.15,2.06,2.21,0.003,,NNE,1.9,18.2,88.0,6.0
2024-06-03 00:00:00,2024-06-03,00:00,0.0,0.0,0.006,0.006,,0.043,0.11,2.04,2.15,0.005,,NNE,2.5,18.0,90.0,3.0
2024-06-03 01:00:00,2024-06-03,01:00,0.0,0.0,0.005,0.005,,0.04,0.09,2.03,2.12,0.005,,NNE,3.0,17.3,91.0,6.0
2024-06-03 02:00:00,2024-06-03,02:00,,,,,,,0.07,2.03,2.1,0.006,,NNE,3.4,16.5,88.0,4.0
2024-06-03 03:00:00,2024-06-03,03:00,0.001,0.0,0.003,0.003,,0.051,0.09,2.01,2.1,0.004,,NNE,2.8,16.1,87.0,4.0
2024-06-03 04:00:00,2024-06-03,04:00,0.0,0.0,0.003,0.003,,0.052,0.07,2.01,2.08,0.003,,NNE,2.8,16.2,83.0,3.0
2024-06-03 05:00:00,2024-06-03,05:00,0.0,0.0,0.004,0.004,,0.052,0.07,2.01,2.08,0.006,,NNE,2.7,16.4,84.0,5.0
2024-06-03 06:00:00,2024-06-03,06:00,0.0,0.0,0.005,0.005,,0.048,0.07,2.02,2.09,0.004,,NNE,3.0,16.8,80.0,4.0
2024-06-03 07:00:00,2024-06-03,07:00,0.0,0.001,0.007,0.008,,0.043,0.08,2.02,2.1,0.005,,NNE,3.0,17.6,79.0,7.0
2024-06-03 08:00:00,2024-06-03,08:00,0.0,0.001,0.008,0.009,,0.038,0.11,2.03,2.14,0.007,,NNE,3.0,18.0,75.0,8.0
2024-06-03 09:00:00,2024-06-03,09:00,0.0,0.002,0.011,0.013,,0.035,0.11,2.03,2.14,0.005,,NNE,2.3,19.4,73.0,7.0
2024-06-03 10:00:00,2024-06-03,10:00,0.0,,,,,0.036,,,,0.009,,NE,1.5,20.2,72.0,9.0
2024-06-03 11:00:00,2024-06-03,11:00,0.001,,,,,,,,,,,NE,1.8,22.1,61.0,
2024-06-03 12:00:00,2024-06-03,12:00,0.001,0.003,0.012,0.015,,0.04,0.15,2.04,2.19,0.009,,NE,2.1,23.1,55.0,
2024-06-03 13:00:00,2024-06-03,13:00,0.001,0.002,0.014,0.016,,0.044,0.17,2.04,2.21,0.009,,E,1.4,22.7,58.0,
2024-06-03 14:00:00,2024-06-03,14:00,0.001,0.002,0.01,0.012,,0.052,0.11,2.06,2.17,0.007,,SSE,1.3,23.3,54.0,
2024-06-03 15:00:00,2024-06-03,15:00,0.001,0.001,0.007,0.008,,0.058,0.1,2.02,2.12,0.009,,SSE,1.9,23.5,54.0,
2024-06-03 16:00:00,2024-06-03,16:00,0.003,0.001,0.011,0.012,,0.069,0.17,2.02,2.19,0.016,,S,1.7,22.9,58.0,
2024-06-03 17:00:00,2024-06-03,17:00,0.002,0.0,0.01,0.01,,0.063,0.16,2.04,2.2,0.013,,N,2.0,20.4,68.0,
2024-06-03 18:00:00,2024-06-03,18:00,0.001,0.0,0.009,0.009,,0.058,0.12,2.02,2.14,0.01,,NNE,1.6,19.4,82.0,
2024-06-03 19:00:00,2024-06-03,19:00,0.001,0.0,0.014,0.014,,0.052,0.17,2.05,2.22,0.01,,SE,0.7,19.3,79.0,
2024-06-03 20:00:00,2024-06-03,20:00,0.001,0.0,0.015,0.015,,0.047,0.17,2.09,2.26,0.013,,NE,1.0,18.7,85.0,
2024-06-03 21:00:00,2024-06-03,21:00,0.001,0.0,0.018,0.018,,0.038,0.16,2.06,2.22,0.011,,NNE,1.8,18.2,84.0,
2024-06-03 22:00:00,2024-06-03,22:00,0.0,0.0,0.005,0.005,,0.05,0.11,2.04,2.15,0.003,,NNE,3.4,15.9,94.0,
2024-06-03 23:00:00,2024-06-03,23:00,0.0,0.0,0.006,0.006,,0.053,0.1,2.04,2.14,0.004,,NNE,3.2,16.1,89.0,
2024-06-04 00:00:00,2024-06-04,00:00,0.0,0.0,0.007,0.007,,0.05,0.09,2.04,2.13,0.005,,NNE,0.9,16.5,89.0,
2024-06-04 01:00:00,2024-06-04,01:00,0.0,0.0,0.008,0.008,,0.045,0.12,2.06,2.18,0.008,,NNE,1.1,16.2,89.0,
2024-06-04 02:00:00,2024-06-04,02:00,0.0,0.0,0.007,0.007,,0.044,0.12,2.05,2.17,0.005,,N,0.6,16.4,88.0,
2024-06-04 03:00:00,2024-06-04,03:00,0.0,0.0,0.007,0.007,,0.041,0.12,2.05,2.17,0.006,,NNE,1.6,16.2,88.0,
2024-06-04 04:00:00,2024-06-04,04:00,0.0,0.0,0.008,0.008,,0.036,0.14,2.05,2.19,0.008,,NNE,1.5,16.1,90.0,
2024-06-04 05:00:00,2024-06-04,05:00,0.0,0.0,0.009,0.009,,0.03,0.18,2.06,2.24,0.009,,NNE,2.0,16.0,90.0,
2024-06-04 06:00:00,2024-06-04,06:00,0.0,0.001,0.008,0.009,,0.033,0.13,2.06,2.19,0.007,,NNE,2.2,16.7,86.0,
2024-06-04 07:00:00,2024-06-04,07:00,0.0,0.001,0.008,0.009,,0.033,0.13,2.06,2.19,0.005,,NNE,2.7,17.7,79.0,
2024-06-04 08:00:00,2024-06-04,08:00,0.0,0.002,0.009,0.011,,0.032,0.13,2.06,2.19,0.007,,NE,2.5,18.8,70.0,
2024-06-04 09:00:00,2024-06-04,09:00,0.0,0.002,0.009,0.011,,0.036,0.12,2.06,2.18,0.005,,NE,3.6,20.0,61.0,
2024-06-04 10:00:00,2024-06-04,10:00,0.0,0.002,0.009,0.011,,,0.12,2.04,2.16,0.003,,NNE,3.8,21.2,55.0,
2024-06-04 11:00:00,2024-06-04,11:00,0.0,0.002,0.011,0.013,,,0.12,2.04,2.16,0.007,,NNE,4.3,22.7,51.0,
2024-06-04 12:00:00,2024-06-04,12:00,0.0,0.001,0.008,0.009,,,0.12,2.03,2.15,0.008,,NE,3.0,23.0,48.0,
2024-06-04 13:00:00,2024-06-04,13:00,0.0,0.001,0.007,0.008,,,0.12,2.03,2.15,0.008,,NE,3.2,24.2,44.0,
2024-06-04 14:00:00,2024-06-04,14:00,0.0,0.001,0.008,0.009,,,0.1,2.02,2.12,0.007,,E,1.4,23.6,49.0,
2024-06-04 15:00:00,2024-06-04,15:00,0.001,0.002,0.011,0.013,,,0.11,2.04,2.15,0.007,,E,1.3,23.9,48.0,7.0
2024-06-04 16:00:00,2024-06-04,16:00,0.0,0.001,0.009,0.01,,,0.12,2.04,2.16,0.008,,SSE,1.1,23.9,52.0,4.0
2024-06-04 17:00:00,2024-06-04,17:00,0.0,0.001,0.007,0.008,,0.042,0.1,2.03,2.13,0.008,,W,1.1,22.7,58.0,3.0
2024-06-04 18:00:00,2024-06-04,18:00,0.0,0.0,0.007,0.007,,0.041,0.11,2.02,2.13,0.008,,S,0.9,21.7,61.0,6.0
2024-06-04 19:00:00,2024-06-04,19:00,0.0,0.0,0.008,0.008,,0.039,0.12,2.03,2.15,0.009,,NE,1.4,20.8,62.0,4.0
2024-06-04 20:00:00,2024-06-04,20:00,0.0,0.0,0.008,0.008,,0.037,0.11,2.04,2.15,0.008,,ENE,1.4,20.0,61.0,6.0
2024-06-04 21:00:00,2024-06-04,21:00,0.0,0.0,0.007,0.007,,0.039,0.11,2.04,2.15,0.007,,ENE,1.3,19.5,61.0,5.0
2024-06-04 22:00:00,2024-06-04,22:00,0.0,0.0,0.009,0.009,,0.038,0.11,2.05,2.16,0.009,,NE,1.3,19.2,65.0,7.0
2024-06-04 23:00:00,2024-06-04,23:00,0.0,0.0,0.01,0.01,,0.035,0.1,2.05,2.15,0.009,,NE,0.6,19.0,67.0,8.0
2024-06-05 00:00:00,2024-06-05,00:00,0.0,0.0,0.01,0.01,,0.033,0.11,2.05,2.16,0.009,,NE,0.6,19.0,68.0,8.0
2024-06-05 01:00:00,2024-06-05,01:00,0.001,0.0,0.01,0.01,,0.032,0.1,2.04,2.14,0.011,,NE,0.9,18.6,70.0,7.0
2024-06-05 02:00:00,2024-06-05,02:00,0.001,0.0,0.011,0.011,,0.029,0.1,2.04,2.14,0.01,,NNE,0.5,18.3,72.0,7.0
2024-06-05 03:00:00,2024-06-05,03:00,0.001,0.0,0.01,0.01,,0.029,0.09,2.05,2.14,0.01,,NE,0.8,18.0,74.0,8.0
2024-06-05 04:00:00,2024-06-05,04:00,0.001,0.0,0.013,0.013,,0.025,0.11,2.06,2.17,0.014,,N,0.5,18.0,74.0,9.0
2024-06-05 05:00:00,2024-06-05,05:00,0.001,0.0,0.014,0.014,,0.022,0.12,2.06,2.18,0.015,,NE,0.7,17.9,74.0,10.0
2024-06-05 06:00:00,2024-06-05,06:00,0.001,0.002,0.017,0.019,,0.021,0.13,2.06,2.19,0.013,,NNE,1.4,18.5,72.0,7.0
2024-06-05 07:00:00,2024-06-05,07:00,0.001,0.002,0.013,0.015,,0.024,0.12,2.07,2.19,0.012,,NNE,2.1,19.5,69.0,8.0
2024-06-05 08:00:00,2024-06-05,08:00,0.001,0.002,0.01,0.012,,0.03,0.14,2.07,2.21,0.009,,NNE,1.5,20.2,64.0,10.0
2024-06-05 09:00:00,2024-06-05,09:00,0.001,0.002,0.01,0.012,,0.035,0.13,2.06,2.19,0.007,,NNE,2.2,21.3,55.0,8.0
2024-06-05 10:00:00,2024-06-05,10:00,0.001,0.001,0.007,0.008,,0.042,0.12,2.06,2.18,0.007,,NNE,2.9,22.2,48.0,6.0
2024-06-05 11:00:00,2024-06-05,11:00,0.0,0.001,0.008,0.009,,0.046,0.11,2.05,2.16,0.006,,NNE,2.2,25.0,41.0,9.0
2024-06-05 12:00:00,2024-06-05,12:00,0.0,0.001,0.008,0.009,,0.051,0.11,2.05,2.16,0.008,,NE,2.8,25.7,37.0,8.0
2024-06-05 13:00:00,2024-06-05,13:00,0.0,0.001,0.006,0.007,,0.056,0.13,2.05,2.18,0.007,,NE,1.5,26.3,33.0,6.0
2024-06-05 14:00:00,2024-06-05,14:00,0.0,0.001,0.007,0.008,,0.058,0.17,2.05,2.22,0.006,,NE,1.9,27.6,32.0,7.0
2024-06-05 15:00:00,2024-06-05,15:00,0.001,0.001,0.01,0.011,,0.058,0.14,2.06,2.2,0.009,,ESE,1.8,26.7,37.0,9.0
2024-06-05 16:00:00,2024-06-05,16:00,0.001,0.001,0.009,0.01,,0.057,0.12,2.05,2.17,0.008,,ESE,1.1,26.7,35.0,5.0
2024-06-05 17:00:00,2024-06-05,17:00,0.001,0.001,0.01,0.011,,0.057,0.13,2.06,2.19,0.008,,SSW,2.8,26.5,37.0,7.0
2024-06-05 18:00:00,2024-06-05,18:00,0.001,0.0,0.007,0.007,,0.059,0.1,2.06,2.16,0.015,,SSW,4.7,23.0,61.0,12.0
2024-06-05 19:00:00,2024-06-05,19:00,0.001,0.0,0.004,0.004,,0.058,0.09,2.04,2.13,0.011,,SSW,3.4,22.1,66.0,4.0
2024-06-05 20:00:00,2024-06-05,20:00,0.001,0.0,0.004,0.004,,0.057,0.09,2.05,2.14,0.011,,S,3.2,21.5,66.0,7.0
2024-06-05 21:00:00,2024-06-05,21:00,0.001,0.0,0.006,0.006,,0.043,0.11,2.06,2.17,0.011,,SSE,3.3,21.3,68.0,8.0
2024-06-05 22:00:00,2024-06-05,22:00,0.001,0.0,0.01,0.01,,0.034,0.1,2.06,2.16,0.007,,SSE,2.5,21.0,67.0,6.0
2024-06-05 23:00:00,2024-06-05,23:00,0.001,0.0,0.009,0.009,,0.035,0.09,2.06,2.15,0.008,,SSE,3.7,21.0,67.0,5.0
2024-06-06 00:00:00,2024-06-06,00:00,0.001,0.0,0.008,0.008,,0.036,0.09,2.06,2.15,0.01,,SSE,2.4,21.0,71.0,8.0
2024-06-06 01:00:00,2024-06-06,01:00,0.001,0.0,0.011,0.011,,0.032,0.08,2.05,2.13,0.008,,SSE,2.1,20.6,73.0,6.0
2024-06-06 02:00:00,2024-06-06,02:00,0.001,0.0,0.011,0.011,,0.031,0.11,2.06,2.17,0.007,,SSE,1.9,20.6,75.0,7.0
2024-06-06 03:00:00,2024-06-06,03:00,0.001,0.0,0.012,0.012,,0.028,0.1,2.06,2.16,0.01,,SSE,1.9,20.2,77.0,11.0
2024-06-06 04:00:00,2024-06-06,04:00,0.001,0.0,0.011,0.011,,0.027,0.09,2.08,2.17,0.009,,SSE,1.6,20.2,77.0,7.0
2024-06-06 05:00:00,2024-06-06,05:00,0.001,0.0,0.014,0.014,,0.024,0.1,2.08,2.18,0.01,,SSW,1.4,20.2,78.0,7.0
2024-06-06 06:00:00,2024-06-06,06:00,0.001,0.001,0.017,0.018,,0.022,0.1,2.06,2.16,0.01,,SSW,0.7,20.5,77.0,6.0
2024-06-06 07:00:00,2024-06-06,07:00,0.001,0.001,0.007,0.008,,0.045,0.16,2.06,2.22,0.01,,W,0.8,20.9,73.0,12.0
2024-06-06 08:00:00,2024-06-06,08:00,0.001,0.001,0.006,0.007,,0.051,0.1,2.05,2.15,0.014,,S,1.2,21.6,69.0,12.0
2024-06-06 09:00:00,2024-06-06,09:00,0.001,0.001,0.006,0.007,,0.052,0.12,2.05,2.17,0.015,,SSW,1.0,22.5,67.0,12.0
2024-06-06 10:00:00,2024-06-06,10:00,0.001,0.002,0.01,0.012,,0.052,0.12,2.05,2.17,0.016,,N,0.7,23.6,62.0,14.0
2024-06-06 11:00:00,2024-06-06,11:00,0.001,0.002,0.015,0.017,,0.047,0.15,2.07,2.22,0.015,,S,1.6,23.5,63.0,14.0
2024-06-06 12:00:00,2024-06-06,12:00,0.001,0.002,0.016,0.018,,0.049,0.14,2.08,2.22,0.014,,SSE,2.7,24.2,60.0,13.0
2024-06-06 13:00:00,2024-06-06,13:00,0.001,0.001,0.01,0.011,,0.061,0.12,2.05,2.17,0.014,,SSW,2.9,25.4,52.0,11.0
2024-06-06 14:00:00,2024-06-06,14:00,0.001,0.001,0.009,0.01,,0.055,0.11,2.04,2.15,0.013,,SSW,4.8,25.0,53.0,11.0
2024-06-06 15:00:00,2024-06-06,15:00,0.001,0.001,0.006,0.007,,0.054,0.1,2.03,2.13,0.008,,SSW,5.4,25.0,51.0,8.0
2024-06-06 16:00:00,2024-06-06,16:00,0.001,0.001,0.004,0.005,,0.057,0.09,2.03,2.12,0.01,,S,3.6,24.6,50.0,10.0
2024-06-06 17:00:00,2024-06-06,17:00,0.0,0.0,0.004,0.004,,0.05,0.08,2.02,2.1,0.007,,SSW,6.3,23.9,53.0,6.0
2024-06-06 18:00:00,2024-06-06,18:00,0.0,0.0,0.003,0.003,,0.044,0.08,2.03,2.11,0.008,,S,3.6,23.4,56.0,5.0
2024-06-06 19:00:00,2024-06-06,19:00,0.0,0.0,0.004,0.004,,0.041,0.09,2.03,2.12,0.009,,SSE,3.0,22.6,67.0,5.0
2024-06-06 20:00:00,2024-06-06,20:00,0.0,0.0,0.005,0.005,,0.039,0.1,2.04,2.14,0.006,,S,2.5,22.7,63.0,10.0
2024-06-06 21:00:00,2024-06-06,21:00,0.0,0.0,0.006,0.006,,0.038,0.12,2.05,2.17,0.009,,SSE,2.7,22.4,68.0,7.0
2024-06-06 22:00:00,2024-06-06,22:00,0.0,0.0,0.007,0.007,,0.037,0.1,2.05,2.15,0.005,,SSE,2.0,22.1,67.0,1.0
2024-06-06 23:00:00,2024-06-06,23:00,0.001,0.0,0.01,0.01,,0.034,0.12,2.05,2.17,0.005,,SSE,2.1,22.0,66.0,4.0
2024-06-07 00:00:00,2024-06-07,00:00,0.001,0.0,0.008,0.008,,0.036,0.1,2.04,2.14,0.006,,S,1.9,21.9,65.0,4.0
2024-06-07 01:00:00,2024-06-07,01:00,0.0,0.0,0.006,0.006,,0.039,0.09,2.03,2.12,0.006,,SSE,1.3,21.8,65.0,4.0
2024-06-07 02:00:00,2024-06-07,02:00,0.0,0.0,0.007,0.007,,0.037,0.09,2.04,2.13,0.007,,SSE,1.6,21.7,66.0,3.0
2024-06-07 03:00:00,2024-06-07,03:00,0.0,0.0,0.009,0.009,,0.034,0.11,2.05,2.16,0.006,,SSE,1.4,21.5,69.0,5.0
2024-06-07 04:00:00,2024-06-07,04:00,0.001,0.0,0.009,0.009,,0.031,0.13,2.05,2.18,0.006,,SSE,1.4,21.4,70.0,6.0
2024-06-07 05:00:00,2024-06-07,05:00,0.001,0.0,0.013,0.013,,0.026,0.15,2.05,2.2,0.007,,CALM,0.2,21.3,71.0,4.0
2024-06-07 06:00:00,2024-06-07,06:00,0.001,0.001,0.018,0.019,,0.021,0.18,2.06,2.24,0.006,,NE,0.9,21.4,72.0,6.0
2024-06-07 07:00:00,2024-06-07,07:00,0.001,0.004,0.023,0.027,,0.018,0.16,2.07,2.23,0.007,,ENE,0.7,22.0,69.0,9.0
2024-06-07 08:00:00,2024-06-07,08:00,0.002,0.003,0.017,0.02,,0.028,0.15,2.12,2.27,0.007,,SW,0.6,22.8,62.0,6.0
2024-06-07 09:00:00,2024-06-07,09:00,0.004,0.003,0.016,0.019,,0.035,0.14,2.04,2.18,0.009,,SE,1.7,24.0,56.0,7.0
2024-06-07 10:00:00,2024-06-07,10:00,0.003,0.003,0.016,0.019,,0.039,0.18,2.05,2.23,0.008,,SSE,1.7,23.7,50.0,8.0
2024-06-07 11:00:00,2024-06-07,11:00,0.002,0.002,0.011,0.013,,0.047,0.11,2.05,2.16,0.011,,NE,1.7,25.4,46.0,10.0
2024-06-07 12:00:00,2024-06-07,12:00,0.001,0.001,0.009,0.01,,0.052,0.12,2.06,2.18,0.011,,SE,2.4,24.3,48.0,8.0
2024-06-07 13:00:00,2024-06-07,13:00,0.002,0.002,0.011,0.013,,0.053,0.13,2.09,2.22,0.009,,SSE,1.3,26.2,45.0,8.0
2024-06-07 14:00:00,2024-06-07,14:00,0.002,0.001,0.009,0.01,,0.059,0.12,2.06,2.18,0.011,,ESE,1.5,26.9,44.0,11.0
2024-06-07 15:00:00,2024-06-07,15:00,0.002,0.001,0.009,0.01,,0.06,0.14,2.05,2.19,0.011,,ESE,1.7,25.8,48.0,13.0
2024-06-07 16:00:00,2024-06-07,16:00,0.001,0.001,0.008,0.009,,0.055,0.16,2.05,2.21,0.009,,SSE,1.2,25.8,47.0,10.0
2024-06-07 17:00:00,2024-06-07,17:00,0.001,0.001,0.008,0.009,,0.05,0.12,2.04,2.16,0.008,,SSE,2.9,24.4,46.0,9.0
2024-06-07 18:00:00,2024-06-07,18:00,0.002,0.001,0.01,0.011,,0.044,0.13,2.05,2.18,0.009,,S,0.8,24.3,47.0,6.0
2024-06-07 19:00:00,2024-06-07,19:00,0.002,0.0,0.012,0.012,,0.04,0.17,2.11,2.28,0.009,,SE,0.8,23.2,52.0,8.0
2024-06-07 20:00:00,2024-06-07,20:00,0.002,0.0,0.011,0.011,,0.039,0.22,2.13,2.35,0.009,,ESE,0.7,22.7,56.0,7.0
2024-06-07 21:00:00,2024-06-07,21:00,0.002,0.0,0.011,0.011,,0.039,0.17,2.1,2.27,0.009,,SSE,2.2,21.9,61.0,9.0
2024-06-07 22:00:00,2024-06-07,22:00,0.002,0.0,0.011,0.011,,0.038,0.15,2.07,2.22,0.009,,ENE,0.8,21.9,60.0,8.0
2024-06-07 23:00:00,2024-06-07,23:00,0.001,0.0,0.008,0.008,,0.04,0.14,2.07,2.21,0.006,,NE,1.0,21.5,61.0,6.0
2024-06-08 00:00:00,2024-06-08,00:00,0.001,0.0,0.01,0.01,,0.037,0.12,2.05,2.17,0.007,,NE,0.9,21.3,63.0,6.0
2024-06-08 01:00:00,2024-06-08,01:00,0.001,0.0,0.011,0.011,,0.033,0.09,2.06,2.15,0.006,,NNE,0.6,21.1,65.0,7.0
2024-06-08 02:00:00,2024-06-08,02:00,0.001,0.0,0.016,0.016,,0.026,0.12,2.09,2.21,0.007,,NNE,0.8,20.8,66.0,7.0
2024-06-08 03:00:00,2024-06-08,03:00,0.001,0.0,0.015,0.015,,0.026,0.12,2.06,2.18,0.009,,NE,0.5,20.7,65.0,10.0
2024-06-08 04:00:00,2024-06-08,04:00,0.001,0.0,0.018,0.018,,0.019,0.19,2.1,2.29,0.012,,NNE,0.8,19.6,72.0,9.0
2024-06-08 05:00:00,2024-06-08,05:00,0.001,0.001,0.02,0.021,,0.012,0.29,2.17,2.46,0.013,,CALM,0.4,19.4,74.0,11.0
2024-06-08 06:00:00,2024-06-08,06:00,0.001,0.003,0.019,0.022,,0.014,0.27,2.17,2.44,0.012,,NW,1.3,19.8,71.0,10.0
2024-06-08 07:00:00,2024-06-08,07:00,0.001,0.004,0.016,0.02,,0.019,0.32,2.14,2.46,0.012,,NNE,0.7,21.2,65.0,12.0
2024-06-08 08:00:00,2024-06-08,08:00,0.001,0.002,0.011,0.013,,0.034,0.18,2.08,2.26,0.009,,NW,1.4,21.6,60.0,7.0
2024-06-08 09:00:00,2024-06-08,09:00,0.001,0.001,0.01,0.011,,0.04,0.17,2.08,2.25,0.009,,NNE,1.3,23.0,53.0,8.0
2024-06-08 10:00:00,2024-06-08,10:00,0.001,0.001,0.009,0.01,,0.045,0.14,2.08,2.22,0.008,,NE,2.1,24.5,50.0,9.0
2024-06-08 11:00:00,2024-06-08,11:00,0.001,0.003,0.013,0.016,,0.044,0.14,2.09,2.23,0.007,,E,1.5,26.0,44.0,12.0
2024-06-08 12:00:00,2024-06-08,12:00,0.001,0.001,0.009,0.01,,0.056,0.15,2.07,2.22,0.006,,SE,2.1,26.4,32.0,8.0
2024-06-08 13:00:00,2024-06-08,13:00,0.002,0.001,0.008,0.009,,0.074,0.16,2.06,2.22,0.008,,SSE,2.2,27.6,30.0,8.0
2024-06-08 14:00:00,2024-06-08,14:00,0.001,0.0,0.005,0.005,,0.06,0.09,2.04,2.13,0.01,,SSE,3.0,27.3,28.0,6.0
2024-06-08 15:00:00,2024-06-08,15:00,0.001,0.0,0.004,0.004,,0.057,0.08,2.04,2.12,0.014,,S,3.3,27.4,40.0,8.0
2024-06-08 16:00:00,2024-06-08,16:00,0.002,0.001,0.005,0.006,,0.06,0.1,2.05,2.15,0.013,,SSE,3.2,26.6,49.0,13.0
2024-06-08 17:00:00,2024-06-08,17:00,0.002,0.0,0.006,0.006,,0.06,0.1,2.05,2.15,0.016,,S,3.6,25.4,57.0,10.0
2024-06-08 18:00:00,2024-06-08,18:00,0.001,0.0,0.004,0.004,,0.048,0.09,2.01,2.1,0.011,,SSW,5.1,24.0,62.0,6.0
2024-06-08 19:00:00,2024-06-08,19:00,0.0,0.0,0.003,0.003,,0.046,0.08,2.0,2.08,0.007,,SSW,4.0,23.3,65.0,6.0
2024-06-08 20:00:00,2024-06-08,20:00,0.0,0.0,0.003,0.003,,0.045,0.08,2.01,2.09,0.008,,SSW,2.7,23.0,70.0,5.0
2024-06-08 21:00:00,2024-06-08,21:00,0.0,0.0,0.004,0.004,,0.044,0.09,2.01,2.1,0.008,,SSW,1.9,22.8,69.0,5.0
2024-06-08 22:00:00,2024-06-08,22:00,0.0,0.0,0.005,0.005,,0.043,0.1,2.03,2.13,0.009,,S,2.3,22.4,71.0,9.0
2024-06-08 23:00:00,2024-06-08,23:00,0.001,0.0,0.007,0.007,,0.039,0.1,2.03,2.13,0.009,,SSE,2.1,22.1,74.0,6.0
2024-06-09 00:00:00,2024-06-09,00:00,0.001,0.0,0.017,0.017,,0.028,0.1,2.04,2.14,0.011,,SSE,2.1,21.7,79.0,6.0
2024-06-09 01:00:00,2024-06-09,01:00,0.001,0.0,0.017,0.017,,0.026,0.1,2.05,2.15,0.008,,SE,2.0,21.6,79.0,5.0
2024-06-09 02:00:00,2024-06-09,02:00,0.001,0.0,0.011,0.011,,0.031,0.13,2.05,2.18,0.007,,SSE,1.6,21.4,79.0,6.0
2024-06-09 03:00:00,2024-06-09,03:00,0.001,0.0,0.016,0.016,,0.025,0.11,2.04,2.15,0.009,,SSE,2.0,21.1,81.0,8.0
2024-06-09 04:00:00,2024-06-09,04:00,0.001,0.0,0.009,0.009,,0.034,0.08,2.03,2.11,0.009,,SSE,1.2,21.2,80.0,6.0
2024-06-09 05:00:00,2024-06-09,05:00,0.001,0.0,0.006,0.006,,0.037,0.09,2.04,2.13,0.006,,SSW,2.5,21.2,77.0,5.0
2024-06-09 06:00:00,2024-06-09,06:00,0.001,0.0,0.008,0.008,,0.033,0.11,2.02,2.13,0.007,,SSW,1.9,21.2,78.0,7.0
2024-06-09 07:00:00,2024-06-09,07:00,0.001,0.001,0.006,0.007,,0.037,0.09,2.01,2.1,0.005,,SSW,2.0,22.0,74.0,5.0
2024-06-09 08:00:00,2024-06-09,08:00,0.0,0.0,0.005,0.005,,0.041,0.08,2.01,2.09,0.007,,S,2.9,22.1,72.0,6.0
2024-06-09 09:00:00,2024-06-09,09:00,0.001,0.003,0.013,0.016,,0.032,0.09,2.03,2.12,0.007,,S,2.8,22.6,72.0,7.0
